id,category,question_he,answer_he,answer_he_chatbot,source_urls,needs_secretary_review,secretary_tag,notes
mba_gt_047,specialization_requirements,מה לומדים בהתמחות פינטק?,"פינטק עוסקת במפגש בין טכנולוגיה למימון: תשלומים דיגיטליים, מטבעות קריפטוגרפיים וטכנולוגיית בלוקצ׳יין. מבחינת מבנה התואר, פינטק היא התמחות ראשית בלבד (24 נ״ז).","שלום וברכה! מגמת הפינטק היא אחת התוכניות החדשניות והמבוקשות ביותר, והיא מחברת בין הדיסציפלינה הפיננסית הקלאסית לפריצות הדרך הטכנולוגיות האחרונות.

במסגרת הלימודים תעסוק/תעסקי בנושאים הבאים:

המפגש בין טכנולוגיה למימון: כיצד טכנולוגיה משנה את עולמות הבנקאות והאשראי.

תשלומים דיגיטליים וארנקים אלקטרוניים: עתיד מערכות הסליקה והעברות הכספים.

מטבעות קריפטוגרפיים וטכנולוגיית בלוקצ׳יין (Blockchain): הבנת המנגנונים המבוזרים והשימושים העסקיים שלהם.

מבנה התואר: מבחינת מבנה התואר, פינטק היא התמחות ראשית בלבד בהיקף מחייב של 24 נ״ז.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/mba/specializations וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://shnaton.huji.ac.il/specialization/3798",https://bschool.huji.ac.il/mba/specializations; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://shnaton.huji.ac.il/specialization/3798,TRUE,,
mba_gt_048,specialization_requirements,מה מתאים למי שמתעניין ביזמות?,"אסטרטגיה ויזמות מיועדת למתעניינים באסטרטגיה, פיתוח רעיונות עסקיים, יזמות והתקדמות לתפקידי ניהול. ניתנת ללמידה כהתמחות ראשית (24 נ״ז) או משנית (18 נ״ז).","שלום רב! אם החיידק היזמי קיים בך, או אם השאיפה שלך היא להוביל מהלכים עסקיים פורצי דרך ולפתח רעיונות מאפס – המסלול הזה תפור עלייך.

מגמת אסטרטגיה ויזמות מיועדת בדיוק למטרות הללו:

פיתוח רעיונות וחדשנות: כלים להקמת סטארט-אפים, פיתוח מודלים עסקיים וחשיבה יזמית.

אסטרטגיה תאגידית ותחרותית: הבנת השוק, ניתוח מתחרים והובלת חברות בסביבה משתנה.

התקדמות לתפקידי ניהול: רכישת מיומנויות מנהיגות והובלה הנדרשות למנהלים בכירים.

גמישות בתואר: ההתמחות מאפשרת גמישות רבה ויכולה להילמד הן כהתמחות ראשית (24 נ""ז) והן כהתמחות משנית (18 נ""ז) בתואר שלך.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/mba/specializations וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://shnaton.huji.ac.il/specialization/3443",https://bschool.huji.ac.il/mba/specializations; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://shnaton.huji.ac.il/specialization/3443,TRUE,,
mba_gt_049,specialization_requirements,מה מתאים למי שמתעניין בארגונים ומשאבי אנוש?,"התנהגות ארגונית ומנהל משאבי אנוש עוסקת באנשים וארגונים, מנהיגות, ניהול קבוצות, קבלת החלטות וכלי ניהול הון אנושי. ניתנת ללמידה כהתמחות ראשית או משנית.","שלום וברכה. הצלחתו של כל ארגון קמה ונופלת על איכות האנשים שלו והיכולת להוביל אותם בצורה נבונה. אם הזיקה שלך היא לעבודה עם אנשים, ניהול והובלת שינויים – הגעת למקום הנכון.

המגמה המתאימה ביותר עבורך היא התנהגות ארגונית ומנהל משאבי אנוש:

הבנת אנשים וארגונים: לימוד מעמיק של התרבות הארגונית, הפסיכולוגיה הניהולית והמבנים הארגוניים.

מנהיגות וניהול קבוצות: פיתוח כלי מנהיגות, ניהול צוותים, תקשורת בינאישית ומשא ומתן.

תהליכי קבלת החלטות וכלי ניהול: רכישת מתודולוגיות מתקדמות לניהול נכון של ההון האנושי ופיתוח ארגוני.

מבנה המסלול: המגמה מציעה ורסטיליות רבה ויכולה להילמד כהתמחות ראשית או כהתמחות משנית לפי בחירתך.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/mba/specializations וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://shnaton.huji.ac.il/specialization/3333",https://bschool.huji.ac.il/mba/specializations; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://shnaton.huji.ac.il/specialization/3333,TRUE,,
mba_gt_050,specialization_requirements,מה מתאים למי שמתעניין במימון ושוק ההון?,"מימון ובנקאות מיועדת למתעניינים בשוק ההון, בנקאות, ביטוח, גיוסי הון והיבטים פיננסיים של ניהול. לא ניתן לשלב אותה עם ניהול פיננסי לחשבונאים.","שלום רב. עולם הפיננסיים הוא הלב הפועם של המגזר העסקי. אם השאיפה המקצועית שלך היא להשתלב בצמתים המרכזיים של קבלת ההחלטות הכספיות – מסלול זה מיועד עבורך.

המגמה המובילה שלנו היא מימון ובנקאות:

שוק ההון והשקעות: ניתוח ניירות ערך, ניהול תיקי השקעות והערכות שווי חברות.

בנקאות וביטוח: הכרת המערכת המוניטרית, ניהול סיכונים ופעילות מוסדות פיננסיים.

גיוסי הון והיבטים פיננסיים של ניהול: מימון תאגידי, מבנה הון והובלת תהליכים תקציביים ופיננסיים מורכבים בארגונים.

מגבלת שילוב מחייבת: יש לקחת בחשבון שמדובר במסלול עצמאי, ולא ניתן לשלב אותו או ללמוד אותו יחד עם המגמה של ניהול פיננסי לחשבונאים.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/mba/specializations וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://shnaton.huji.ac.il/specialization/3113",https://bschool.huji.ac.il/mba/specializations; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://shnaton.huji.ac.il/specialization/3113,TRUE,,
mba_gt_051,exemptions,מה עושים אם קיבלתי פטור מקורס חובה בתוך התמחות?,"פטור מקורס חובה פנימי של ההתמחות פוטר מלמידת הקורס הספציפי, אך אינו מפחית את מכסת נקודות הזכות הנדרשת להשלמת ההתמחות. יש להשלים את הנקודות החסרות בקורס בחירה מתוך אותה התמחות.","שלום וברכה. קבלת פטור מקורס חובה בתוך ההתמחות שלך היא בשורה מצוינת, שכן היא מאפשרת לך לפנות זמן לקורסים מתקדמים יותר, אך חשוב להבין את המשמעות המבנית שלה.

הנה ההנחיה המנהלית בנושא:

הסרת חובת הקורס הספציפי: הפטור האקדמי פוטר אותך מהצורך לשבת בכיתה הספציפית הזו.

צבירת נקודות הזכות: הפטור אינו מפחית את מכסת נקודות הזכות (נ""ז) הנדרשת להשלמת ההתמחות. עליך להשלים את נקודות הזכות החסרות על ידי בחירה ולמידה של קורס בחירה אחר מתוך אותה התמחות ספציפית.

אשמח לעזור לך לבחור את קורס הבחירה המרתק ביותר שיחליף את החסר!

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_052,specialization_requirements,האם כל התמחות כוללת סמינר?,"כן. לפי התקנון, מבנה לימודי ההתמחות כולל קורסי חובה, קורסי בחירה ועבודת סמינר בתחום ההתמחות. יש לבדוק בשנתון את הסמינר, אופיו והיקפו המדויקים למגמה שנבחרה.","שלום רב! עבודת הסמינר היא נדבך אקדמי מרכזי המאפשר לך ליישם את כלל הכלים והתיאוריות שרכשת לאורך התואר על מקרי בוחן ומחקרים אמיתיים מהעולם העסקי.

הכלל התקנוני בעניין זה הוא אחיד:

חובת סמינר: התקנון מתאר את לימודי ההתמחות השונים ככוללים קורסי חובה, קורסי בחירה וסמינר בתחום ההתמחות.

בדיקת דרישות המגמה: מאחר שאופיו של הסמינר, תחומי המחקר שלו ותנאי הקדם אליו משתנים בין המגמות השונות, חובה עליך לבדוק בשנתון את הסמינר וההיקף המדויקים של ההתמחות שנבחרה.

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_053,exemptions,איך מגישים בקשה לפטור אקדמי?,"בקשות לפטורים מגישים מקוון דרך פורטל המידע האישי לסטודנט. הבקשה מועברת למזכירות החוג, וגיליונות הציונים והסילבוסים נבדקים באופן פרטני.","שלום וברכה. אנו בבית הספר מעודדים סטודנטים להסדיר את הרקע האקדמי שלהם מול קורסי התואר, והליך הגשת הבקשה הוא פשוט וידידותי.

כדי להגיש את הבקשה, יש לפעול בצורה הבאה:

הגשה ממוחשבת: בקשות לפטורים מגישים אך ורק בצורה מקוונת דרך פורטל המידע האישי שלך לסטודנט.

בדיקה פרטנית: הבקשה מגיעה ישירות למזכירות החוג, וכל גיליון ציונים וסילבוס קודם נבדק בצורה פרטנית ומדוקדקת על ידי הגורמים האקדמיים המוסמכים.

המלצה חמה מהיועץ: מומלץ מאוד לבצע את ההגשה מוקדם ככל הניתן ולפני תקופת הרישום לקורסים כדי לתכנן את המערכת בצורה מושלמת.

קישור רשמי למקור: https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/ptorim; secretariat-provided,TRUE,,
mba_gt_054,exemptions,האם טבלת הפטורים מחייבת?,לא. טבלת הפטורים באתר היא אינדיקטיבית בלבד ואינה מהווה התחייבות. כל פטור מאושר רק לאחר הגשת בקשה רשמית ובדיקה פרטנית של הגורם המוסמך.,"שלום רב. זוהי שאלה מנהלית חשובה מאין כמוה שמונעת אי-הבנות בהמשך הדרך, וטוב מאוד שאנו מחדדים אותה כעת.

המדיניות הרשמית של האוניברסיטה קובעת:

טבלה מנחה בלבד: דף הפטורים מציין במפורש שהטבלה המופיעה באתר היא אינדיקטיבית בלבד ומשמשת ככלי עזר והערכה ראשונית עבור המועמדים, וללא כל התחייבות מצד בית הספר.

בדיקה אינדיבידואלית: כל פטור אקדמי ניתן אך ורק על סמך בדיקה פרטנית, מעמיקה ואישית של הגורם המוסמך לאחר הגשת הבקשה הרשמית.

קישור רשמי למקור: https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_055,exemptions,איזה ציון צריך בקורס קודם כדי לקבל פטור?,"לפי דף הפטורים, תנאי הסף להגשת בקשה הוא מעבר בציון 60 ומעלה בקורס המקביל (תשתית או חובה כללית). עמידה בציון זה אינה מבטיחה פטור אוטומטי ללא אישור פרטני.","שלום וברכה. כדי שקורס שנלמד במוסד אקדמי אחר או בתואר הקודם יוכל בכלל להיחשב כבסיס לפטור אצלנו, עליו לעמוד ברף אקדמי בסיסי.

על פי נהלי בית הספר:

ציון הסף להגשה: דף הפטורים מציין שיש לעבור בציון 60 ומעלה את הקורסים המקבילים לקורסי התשתית או לקורסי החובה הכלליים.

אישור סופי: חשוב לזכור שהשגת ציון 60 ומעלה היא תנאי סף הכרחי להגשת הבקשה, אך הציון עצמו אינו מבטיח מתן פטור אוטומטי ללא אישור ובדיקה פרטנית של המזכירות.

קישור רשמי למקור: https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_056,exemptions,מה משמעות הסימן + בטבלת הפטורים?,"סימן + בין קורסים בטבלת הפטורים מציין דרישה מצטברת (תנאי ""ו""). חובה להציג מעבר מוצלח של שני הקורסים יחד במוסד הקודם כבסיס לפטור.","שלום רב! פענוח נכון של טבלת הפטורים הוא קריטי כדי להבין אילו פטורים מגיעים לך, ואני שמח לעשות לך סדר בסימנים המנהליים.

המשמעות של הסימן המדובר היא:

דרישה מצטברת: סימן ""+"" (פלוס) בין שני קורסים או יותר בטבלה אומר שמדובר בתנאי מצטבר.

חובת לימוד מלאה: חובה עליך להציג מעבר מוצלח של שני הקורסים יחד במוסד הקודם שלך על מנת שהם יוכלו לשמש כבסיס מאושר לקבלת הפטור המבוקש בתוכנית ה-MBA.

קישור רשמי למקור: https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_057,exemptions,מה משמעות פסיק בטבלת הפטורים?,"פסיק בין קורסים בטבלת הפטורים מסמל חלופיות (תנאי ""או""). די במעבר מוצלח באחד מהקורסים המפורטים כבסיס לבקשת פטור, בכפוף לבדיקה ואישור.","שלום וברכה. בניגוד לסימן הפלוס, הסימן פסיק מעניק לך גמישות רבה יותר ומצביע על אפשרויות חלופיות ברקע האקדמי שלך.

הנה ההסבר המדויק:

דרישה חלופית: פסיק ("","") המופיע בין קורסים בטבלת הפטורים הרשמית מסמל תנאי של בחירה (""או"" לוגי).

קורס אחד מספיק: המשמעות היא שדי בכך שלמדת ועברת בהצלחה אחד מהקורסים המפורטים ברשימה במוסד הקודם שלך כדי להגיש בקשה לפטור, בכפוף כמובן לבדיקה פרטנית ואישור סופי.

קישור רשמי למקור: https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_058,exemptions,"אם קיבלתי פטור מקורס חובה כללי, במה מחליפים אותו?",פטור מקורס חובה כללי אינו מפחית את סך 48 נ״ז הנדרשות לתואר. יש להשלים בקורס בחירה כללי ב-MBA או בקורס בחירה נוסף מההתמחות.,"שלום רב. מדובר בנקודה מנהלית קריטית: פטור מקורס חובה כללי (כמו שיווק, מימון או אסטרטגיה) אינו מקטין את כמות נקודות הזכות (נ""ז) הכללית שעליך ללמוד לתואר (48 נ""ז).

הליך ההשלמה מתבצע כך:

שמירה על מכסת התואר: מכסת ה-48 נ""ז נשארת קבועה וקשיחה.

קורסים חלופיים: עליך ללמוד קורס בחירה כללי ב-MBA או לקחת קורס בחירה נוסף מתוך מסלול ההתמחות שלך כדי להשלים את נקודות הזכות החסרות ולעמוד בדרישות הסגירה.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/ptorim וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/ptorim; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_059,exemptions,"אם קיבלתי פטור מקורס חובה של התמחות, במה מחליפים אותו?",מכסת השעות של ההתמחות נשארת בעינה. יש ללמוד קורס בחירה חלופי מתוך קורסי הבחירה המאושרים של אותה התמחות.,"שלום וברכה. העיקרון המנהלי החל על קורסי החובה הכלליים חל בצורה זהה לחלוטין גם כאשר מדובר בפטורים בתוך מסלול המגמה הספציפי שלך.

הנה דרך הפעולה הנדרשת:

ההתמחות נשארת בעינה: היקף השעות של התמחות ראשית (24 נ""ז) נשאר מחייב ואינו קטן בעקבות הפטור האקדמי.

בחירת קורס מגמתי חלופי: עליך להירשם וללמוד קורס בחירה מתוך רשימת קורסי הבחירה הייעודיים והמאושרים של אותה התמחות ספציפית שבה הנך לומד/ת, ובכך להשלים את מכסת השעות הנדרשת.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/ptorim וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/ptorim; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_060,exemptions,קיבלתי פטור ממתמטיקה או סטטיסטיקה. צריך קורס חלופי?,"לא. קורסי התשתית במתמטיקה וסטטיסטיקה מחוץ למניין 48 נ״ז של התואר. פטור מהם פוטר מהחובה ללמוד אותם, ללא צורך בקורס חלופי.","שלום רב! יש לי חדשות מצוינות עבורך, וזהו אחד היתרונות הבולטים לסטודנטים המגיעים עם רקע כמותי חזק לתואר השני.

התשובה הרשמית והמשמחת היא לא, אין שום צורך בקורס חלופי:

קורסי תשתית חיצוניים: קורסי התשתית במתמטיקה וסטטיסטיקה מוגדרים מראש כדרישות קדם הנמצאות מחוץ למניין 48 נקודות הזכות של התואר.

חיסכון בשעות ובעלויות: קבלת פטור מהם פוטרת אותך לחלוטין מהחובה ללמוד אותם, מבלי שיווצר לך חוב שעות כלשהו ומבלי שתצטרך/י לקחת קורסים חלופיים במקומם.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/mba/admittance וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/mba/admittance; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; secretariat-provided,TRUE,,
mba_gt_061,exemptions,אני בוגר כלכלה. האם יש לי פטור אוטומטי?,"לא, אין פטור אוטומטי. המדיניות שוללת פטורים על סמך כותרת התואר בלבד. ייתכנו פטורים לפי קורסים וציונים ספציפיים, בכפוף להגשת בקשה במידע האישי ובדיקה פרטנית.","שלום וברכה! ברכות על הרקע המצוין בכלכלה – מדובר בבסיס אקדמי מעולה שמסייע מאוד בלימודי ה-MBA, במיוחד בקורסים המשיקים לעולמות המיקרו והמאקרו.

לגבי שאלת הפטור האוטומטי:

אין פטורים אוטומטיים: המדיניות הרשמית שוללת מתן פטורים אוטומטיים על סמך כותרת התואר בלבד.

בדיקת התאמה פרטנית: ייתכן מאוד שניתן לקבל פטורים רחבים על סמך הקורסים והציונים הספציפיים שלמדת, אך הדבר מותנה בהגשת בקשה מסודרת דרך פורטל המידע האישי לסטודנט והמתנה לבדיקה פרטנית של המזכירות האקדמית.

נשמח לעמוד לרשותך ולסייע בהכוונת התהליך!

קישור רשמי למקור: https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_062,exemptions,אני בוגר מדעי המחשב. האם יש פטור ממתמטיקה וסטטיסטיקה?,"ייתכן, בהתאם לקורסים ולציונים (60 ומעלה). במסלול המואץ, לימודי מתמטיקה וסטטיסטיקה בתארים כמותיים עשויים להקנות פטור מלא, אך נדרשת הגשת בקשה ואישור פרטני מהמזכירות.","שלום רב! הרקע הריאלי החזק שלך ממדעי המחשב מהווה יתרון עצום, ואנו בהחלט לוקחים זאת בחשבון כדי למנוע ממך כפל לימודים מיותר.

המתווה המנהלי בנושא זה קובע:

פטור פוטנציאלי גבוה: לימודים קודמים של קורסים כמותיים ברמה גבוהה בתארים כמותיים מובהקים עשויים להקנות פטור מלא מקורסי התשתית במתמטיקה וסטטיסטיקה.

חובת בדיקה: הפטור אינו אוטומטי ותלוי לחלוטין בקורסים המדויקים ובציונים שהשגת (ציון 60 ומעלה). נדרש להגיש בקשה במידע האישי לקבלת אישור פרטני ורשמי מהמזכירות האקדמית.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/ptorim וכן https://bschool.huji.ac.il/Accelerated-study-track-all",https://bschool.huji.ac.il/ptorim; https://bschool.huji.ac.il/Accelerated-study-track-all,TRUE,,
mba_gt_063,exemptions,אני לומד חשבונאות. מאילו קורסים בדרך כלל יש פטור?,"במסלול אלפא לחשבונאים, לימודי חשבונאות קודמים עשויים לפטור ממבוא לחשבונאות, מבוא למימון, נתונים וטכנולוגיה בעסקים - MBA וכלכלת עסקים מיקרו. היקף הפטורים נקבע אינדיבידואלית לפי מסלול הלימודים ובדיקת המזכירות.","שלום וברכה. הרקע המקצועי שלך מעולם החשבונאות מעניק לך יתרון מובנה משמעותי, ובית הספר בנה מתווים ייעודיים על מנת להכיר בקורסים שלמדת.

במסגרת מסלול אלפא ומדיניות הפטורים הכללית, לימודי חשבונאות קודמים ברמה אקדמית עשויים להקנות פטור מהקורסים הבאים:

מבוא לחשבונאות

מבוא למימון

נתונים וטכנולוגיה בעסקים - MBA

כלכלת עסקים מיקרו (כלכלת עסקים א')

דגש מנהלי: היקף הפטורים הסופי והרשמי נקבע באופן אינדיבידואלי בכפוף למסלול הלימודים הספציפי, ציוני העבר ובדיקה פרטנית של המזכירות האקדמית.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/Accelerated-study-track; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://bschool.huji.ac.il/ptorim,TRUE,,דורש תיקוף לפי סטודנט.
mba_gt_064,exemptions,מתי כדאי להגיש בקשה לפטור?,"מומלץ להגיש ולהסדיר פטורים מוקדם ככל האפשר, רצוי מיד עם קבלתך ללימודים. פטורים משפיעים על יתרת נקודות הזכות, קורסי השלמה ובניית מערכת השעות.","שלום רב! שאלה מצוינת שמראה על תכנון נכון. התשובה שלי היא חד-משמעית: מוקדם ככל האפשר.

מומלץ מאוד להסדיר את הפטורים המנהליים מיד עם קבלתך לתוכנית ולפני פתיחת הרישום לקורסים, מהסיבות הבאות:

חישוב יתרת הנ""ז: הפטורים קובעים מהי מכסת השעות המדויקת שנותרה לך לתואר.

קורסי ההשלמה ובניית המערכת: הידיעה מאילו קורסים את/ה פטור/ה חיונית כדי לדעת אילו קורסי בחירה או השלמה עליך לשבץ, ולמניעת חסימות רישום עקב תנאי קדם.

(מבוסס גם על הנחיות תפעוליות שוטפות של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/ptorim; secretariat-provided,TRUE,,
mba_gt_065,course_planning,איך לבחור קורסים לסמסטר הקרוב?,סדר עדיפויות: קורסי חובה כלליים שטרם הושלמו; קורסי יסוד כתנאי קדם; חובות וסמינר של ההתמחות; קורסי בחירה לפי עניין — ללא חפיפות בשעות.,"שלום וברכה. בניית מערכת שעות בצורה נכונה ומאוזנת היא מפתח קריטי להצלחה אקדמית ולמניעת עומסים מיותרים.

אני ממליץ לפעול על פי סדר העדיפויות המובנה הבא:

קורסי חובה כלליים: מתחילים תמיד מקורסי החובה הכלליים של התואר שטרם הושלמו.

תנאי קדם: משבצים קורסי יסוד המהווים תנאי קדם מחייב לקורסי המשך מתקדמים.

קורסי מגמה וסמינר: משבצים את קורסי החובה ועבודת הסמינר של ההתמחות הנבחרת שלך.

קורסי בחירה: ממלאים את יתרת השעות בקורסי בחירה לפי עניין אישי ומקצועי, תוך הקפדה על מניעת חפיפות שעות.

(מבוסס גם על הנחיות שירותיות של מזכירות תארים מתקדמים).

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://shnaton.huji.ac.il/roadmap/322-3222",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://shnaton.huji.ac.il/roadmap/322-3222; secretariat-provided,TRUE,,
mba_gt_066,course_planning,אפשר להירשם לקורס מתקדם לפני שיש ציון בתנאי הקדם?,לא. המערכת חוסמת רישום לקורס עם תנאי קדם עד שהוזן ציון סופי ורשמי בקורס המהווה את תנאי הקדם.,"שלום רב. אני מבין לחלוטין את הרצון לשריין מקום בקורסים המתקדמים מראש, אך מערכת הרישום הממוחשבת פועלת על פי כללים קשיחים.

התשובה הרשמית היא לא:

חסימת רישום אוטומטית: ניתן להירשם לקורס הדורש תנאי קדם רק לאחר שהוזן ציון עובר רשמי במערכת עבור הקורס המהווה את תנאי הקדם.

אין רישום על תנאי: המערכת אינה מאפשרת שמירת מקום או רישום מותנה על בסיס ציונים שטרם פורסמו.

(מבוסס גם על הנחיות תפעוליות ממוחשבות של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; secretariat-provided,TRUE,,
mba_gt_067,course_planning,אפשר להירשם לשני קורסים שחופפים בשעות?,"לא. חל איסור על רישום לקורסים חופפים בשעות, כולל חפיפה חלקית. יש לבנות מערכת ללא התנגשויות זמנים.","שלום וברכה. מדובר בכלל מערכתי ומנהלי מחייב של האוניברסיטה שנועד להבטיח למידה תקינה ואיכותית.

התשובה היא לא, חל איסור מוחלט על כך:

מניעת התנגשויות: על פי הנחיות המזכירות, לא ניתן להירשם במערכת הרישום לקורסים הנלמדים בחפיפה בשעות (אפילו חפיפה קצרצרה של דקות בודדות).

בניית מערכת נקייה: עליך לבחור בקבוצות לימוד או בקורסים חלופיים שביניהם הפרדה מלאה בלוח הזמנים.

מקור המידע: הנחיות מנהליות ותפעוליות של מזכירות החוג לתארים מתקדמים.",secretariat-provided,TRUE,,
mba_gt_068,course_planning,תלמיד תואר שני יכול להירשם לקורס תואר ראשון?,"ככלל, לא — סטודנט תואר שני אינו רשאי להירשם לקורסי תואר ראשון לצבירת קרדיט לתואר. במסלולים מואצים ומשולבים הרישום לפי סטטוס אקדמי מיוחד בזמן הרישום.","שלום רב. זוהי נקודה חשובה הנוגעת לשמירה על הרמה האקדמית של לימודי המוסמך.

הקו המנחה של המזכירות קובע:

איסור רישום כללי: ככלל, תלמיד תואר שני אינו יכול להירשם לקורס של תואר ראשון לצורך צבירת קרדיט אקדמי לתואר המוסמך.

חריג למסלולים מואצים: במסגרת המסלולים המואצים והמשולבים (כמו אלפא או המסלול המואץ מכל הפקולטות), קיימים כללים מיוחדים והרישום מתבצע בהתאם לסטטוס האקדמי המוגדר של הסטודנט בזמן הרישום בפועל.

(מבוסס גם על הנחיות מנהליות של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",secretariat-provided; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_069,course_planning,יש נוכחות חובה בקורסי MBA?,כן. קיימת חובת נוכחות בקורסי המוסמך בבית הספר למנהל עסקים. אי-עמידה בדרישת הנוכחות עלולה לפגוע בציון או בזכאות לסיים את הקורס.,"שלום וברכה. אנו בבית הספר מאמינים כי חלק בלתי נפרד מאיכות הלמידה ומהערך המוסף של תואר ה-MBA נובע מהדיונים בכיתה, העבודה הקבוצתית והנטוורקינג המקצועי בין הסטודנטים.

לכן, המדיניות הרשמית היא:

חובת נוכחות: על פי הנחיות המזכירות, קיימת חובת נוכחות בקורסי המוסמך השונים בבית הספר למנהל עסקים.

השלכות מנהליות: אי-עמידה בדרישת הנוכחות המוגדרת בסילבוס הקורס עלולה להוביל לפגיעה בציון או לפסילת זכאות הסטודנט לסיים את הקורס בהצלחה.

מקור המידע: הנחיות אקדמיות ותפעוליות של מזכירות החוג לתארים מתקדמים.",secretariat-provided,TRUE,,
